Difficulty,Title,Frequency,Acceptance Rate,Link,Topics
MEDIUM,House Robber,53.1,0.5230498170963667,https://leetcode.com/problems/house-robber,"Array, Dynamic Programming"
MEDIUM,Predict the Winner,53.1,0.5574273878146738,https://leetcode.com/problems/predict-the-winner,"Array, Math, Dynamic Programming, Recursion, Game Theory"
MEDIUM,3Sum,53.1,0.3707096702917142,https://leetcode.com/problems/3sum,"Array, Two Pointers, Sorting"
MEDIUM,Merge Intervals,53.1,0.4939523886258747,https://leetcode.com/problems/merge-intervals,"Array, Sorting"
MEDIUM,Word Break,53.1,0.4827378020649074,https://leetcode.com/problems/word-break,"Array, Hash Table, String, Dynamic Programming, Trie, Memoization"
MEDIUM,Amount of Time for Binary Tree to Be Infected,53.1,0.6373515517663223,https://leetcode.com/problems/amount-of-time-for-binary-tree-to-be-infected,"Hash Table, Tree, Depth-First Search, Breadth-First Search, Binary Tree"
MEDIUM,Search in Rotated Sorted Array,53.1,0.4283723492886359,https://leetcode.com/problems/search-in-rotated-sorted-array,"Array, Binary Search"
MEDIUM,Lowest Common Ancestor of a Binary Tree,53.1,0.6675500351250214,https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-tree,"Tree, Depth-First Search, Binary Tree"
MEDIUM,Jump Game,51.6,0.3947922810402424,https://leetcode.com/problems/jump-game,"Array, Dynamic Programming, Greedy"
MEDIUM,Find Peak Element,51.6,0.465092325586426,https://leetcode.com/problems/find-peak-element,"Array, Binary Search"
MEDIUM,Copy List with Random Pointer,51.6,0.6053673680169267,https://leetcode.com/problems/copy-list-with-random-pointer,"Hash Table, Linked List"
MEDIUM,Path Sum III,43.5,0.460913846032227,https://leetcode.com/problems/path-sum-iii,"Tree, Depth-First Search, Binary Tree"
MEDIUM,Rotate Array,43.5,0.4302139583343225,https://leetcode.com/problems/rotate-array,"Array, Math, Two Pointers"
MEDIUM,Binary Tree Right Side View,43.5,0.6704260063500933,https://leetcode.com/problems/binary-tree-right-side-view,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
MEDIUM,Minimum Number of Arrows to Burst Balloons,43.5,0.6039233260349853,https://leetcode.com/problems/minimum-number-of-arrows-to-burst-balloons,"Array, Greedy, Sorting"
MEDIUM,Surrounded Regions,43.5,0.4288647280844804,https://leetcode.com/problems/surrounded-regions,"Array, Depth-First Search, Breadth-First Search, Union Find, Matrix"
MEDIUM,Longest Consecutive Sequence,43.5,0.4704085799928127,https://leetcode.com/problems/longest-consecutive-sequence,"Array, Hash Table, Union Find"
MEDIUM,Filling Bookcase Shelves,43.5,0.68655511990517,https://leetcode.com/problems/filling-bookcase-shelves,"Array, Dynamic Programming"
