Difficulty,Title,Frequency,Acceptance Rate,Link,Topics
MEDIUM,Find the Winner of the Circular Game,60.9,0.8206656341049726,https://leetcode.com/problems/find-the-winner-of-the-circular-game,"Array, Math, Recursion, Queue, Simulation"
MEDIUM,Group Anagrams,60.8,0.7092882781909262,https://leetcode.com/problems/group-anagrams,"Array, Hash Table, String, Sorting"
MEDIUM,Longest Substring Without Repeating Characters,60.1,0.369361731848269,https://leetcode.com/problems/longest-substring-without-repeating-characters,"Hash Table, String, Sliding Window"
MEDIUM,Container With Most Water,59.8,0.5778283165036205,https://leetcode.com/problems/container-with-most-water,"Array, Two Pointers, Greedy"
MEDIUM,Find Minimum in Rotated Sorted Array,59.8,0.5264825291581084,https://leetcode.com/problems/find-minimum-in-rotated-sorted-array,"Array, Binary Search"
MEDIUM,LRU Cache,59.7,0.4521455096576118,https://leetcode.com/problems/lru-cache,"Hash Table, Linked List, Design, Doubly-Linked List"
MEDIUM,Minimize the Maximum of Two Arrays,58.7,0.3122726245041415,https://leetcode.com/problems/minimize-the-maximum-of-two-arrays,"Math, Binary Search, Number Theory"
MEDIUM,Palindromic Substrings,58.7,0.7167859571435372,https://leetcode.com/problems/palindromic-substrings,"Two Pointers, String, Dynamic Programming"
MEDIUM,Search in Rotated Sorted Array,57.5,0.4283722138743466,https://leetcode.com/problems/search-in-rotated-sorted-array,"Array, Binary Search"
MEDIUM,Decode Ways,56.4,0.3653098286175434,https://leetcode.com/problems/decode-ways,"String, Dynamic Programming"
MEDIUM,Longest Increasing Subsequence,53.7,0.5780835683908844,https://leetcode.com/problems/longest-increasing-subsequence,"Array, Binary Search, Dynamic Programming"
MEDIUM,Best Time to Buy and Sell Stock II,53.7,0.6950025067480458,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-ii,"Array, Dynamic Programming, Greedy"
MEDIUM,Kth Largest Element in an Array,53.3,0.6797700833982673,https://leetcode.com/problems/kth-largest-element-in-an-array,"Array, Divide and Conquer, Sorting, Heap (Priority Queue), Quickselect"
