Difficulty,Title,Frequency,Acceptance Rate,Link,Topics
MEDIUM,Activity Participants,73.9,0.7229791494362948,https://leetcode.com/problems/activity-participants,Database
MEDIUM,Find The First Player to win K Games in a Row,73.9,0.3941278227126092,https://leetcode.com/problems/find-the-first-player-to-win-k-games-in-a-row,"Array, Simulation"
MEDIUM,Maximum Profitable Triplets With Increasing Prices I,73.9,0.5452064141931081,https://leetcode.com/problems/maximum-profitable-triplets-with-increasing-prices-i,"Array, Binary Indexed Tree, Segment Tree"
MEDIUM,The kth Factor of n,73.9,0.6957668800559188,https://leetcode.com/problems/the-kth-factor-of-n,"Math, Number Theory"
MEDIUM,Sort the Students by Their Kth Score,71.7,0.8563725976646489,https://leetcode.com/problems/sort-the-students-by-their-kth-score,"Array, Sorting, Matrix"
MEDIUM,Taking Maximum Energy From the Mystic Dungeon,71.7,0.4113351567966414,https://leetcode.com/problems/taking-maximum-energy-from-the-mystic-dungeon,"Array, Prefix Sum"
MEDIUM,Find Occurrences of an Element in an Array,71.7,0.725564552476571,https://leetcode.com/problems/find-occurrences-of-an-element-in-an-array,"Array, Hash Table"
MEDIUM,String Compression,71.7,0.580915717497265,https://leetcode.com/problems/string-compression,"Two Pointers, String"
MEDIUM,Minimum Levels to Gain More Points,71.7,0.3911266875166984,https://leetcode.com/problems/minimum-levels-to-gain-more-points,"Array, Prefix Sum"
MEDIUM,Longest Substring Without Repeating Characters,71.7,0.3693617467707291,https://leetcode.com/problems/longest-substring-without-repeating-characters,"Hash Table, String, Sliding Window"
MEDIUM,Minimum Length of String After Operations,71.7,0.7491674510951677,https://leetcode.com/problems/minimum-length-of-string-after-operations,"Hash Table, String, Counting"
MEDIUM,Longest Consecutive Sequence,71.3,0.4704083978489664,https://leetcode.com/problems/longest-consecutive-sequence,"Array, Hash Table, Union Find"
MEDIUM,Get Equal Substrings Within Budget,68.2,0.5895138424805517,https://leetcode.com/problems/get-equal-substrings-within-budget,"String, Binary Search, Sliding Window, Prefix Sum"
MEDIUM,Minimum Suffix Flips,65.2,0.7348245888613324,https://leetcode.com/problems/minimum-suffix-flips,"String, Greedy"
MEDIUM,Maximum Sum of Distinct Subarrays With Length K,65.2,0.4263309346710954,https://leetcode.com/problems/maximum-sum-of-distinct-subarrays-with-length-k,"Array, Hash Table, Sliding Window"
MEDIUM,Letter Combinations of a Phone Number,65.2,0.6385754372876457,https://leetcode.com/problems/letter-combinations-of-a-phone-number,"Hash Table, String, Backtracking"
MEDIUM,Group Anagrams,64.7,0.7092882545499255,https://leetcode.com/problems/group-anagrams,"Array, Hash Table, String, Sorting"
MEDIUM,Make Lexicographically Smallest Array by Swapping Elements,64.7,0.6026879026047842,https://leetcode.com/problems/make-lexicographically-smallest-array-by-swapping-elements,"Array, Union Find, Sorting"
MEDIUM,Lexicographically Smallest String After Substring Operation,61.7,0.3234455453668943,https://leetcode.com/problems/lexicographically-smallest-string-after-substring-operation,"String, Greedy"
MEDIUM,Longest Palindromic Substring,59.9,0.3584610937582798,https://leetcode.com/problems/longest-palindromic-substring,"Two Pointers, String, Dynamic Programming"
MEDIUM,Number of Divisible Substrings,57.7,0.734086999262718,https://leetcode.com/problems/number-of-divisible-substrings,"Hash Table, String, Counting, Prefix Sum"
MEDIUM,Shortest and Lexicographically Smallest Beautiful String,57.7,0.3966286564204264,https://leetcode.com/problems/shortest-and-lexicographically-smallest-beautiful-string,"String, Sliding Window"
MEDIUM,Spiral Matrix,57.7,0.5393976057408939,https://leetcode.com/problems/spiral-matrix,"Array, Matrix, Simulation"
MEDIUM,Maximum Subarray,55.7,0.5209978093350673,https://leetcode.com/problems/maximum-subarray,"Array, Divide and Conquer, Dynamic Programming"
MEDIUM,Longest Mountain in Array,55.4,0.4107832017720806,https://leetcode.com/problems/longest-mountain-in-array,"Array, Two Pointers, Dynamic Programming, Enumeration"
MEDIUM,Minimum Swaps to Group All 1's Together II,55.4,0.6551706619353931,https://leetcode.com/problems/minimum-swaps-to-group-all-1s-together-ii,"Array, Sliding Window"
MEDIUM,Divide Players Into Teams of Equal Skill,52.7,0.6892726777444839,https://leetcode.com/problems/divide-players-into-teams-of-equal-skill,"Array, Hash Table, Two Pointers, Sorting"
MEDIUM,Smallest Missing Non-negative Integer After Operations,52.7,0.3987738925814309,https://leetcode.com/problems/smallest-missing-non-negative-integer-after-operations,"Array, Hash Table, Math, Greedy"
