Difficulty,Title,Frequency,Acceptance Rate,Link,Topics
MEDIUM,Kth Largest Element in an Array,67.9,0.6797700833982673,https://leetcode.com/problems/kth-largest-element-in-an-array,"Array, Divide and Conquer, Sorting, Heap (Priority Queue), Quickselect"
MEDIUM,Paint House,67.9,0.6373080782394743,https://leetcode.com/problems/paint-house,"Array, Dynamic Programming"
MEDIUM,Find First and Last Position of Element in Sorted Array,67.9,0.4682874104872264,https://leetcode.com/problems/find-first-and-last-position-of-element-in-sorted-array,"Array, Binary Search"
MEDIUM,Letter Combinations of a Phone Number,65.1,0.6385756647080152,https://leetcode.com/problems/letter-combinations-of-a-phone-number,"Hash Table, String, Backtracking"
MEDIUM,Building H2O,64.8,0.5758696646024687,https://leetcode.com/problems/building-h2o,Concurrency
MEDIUM,Factor Combinations,63.9,0.5024211255576286,https://leetcode.com/problems/factor-combinations,Backtracking
MEDIUM,LRU Cache,63.1,0.4521455096576118,https://leetcode.com/problems/lru-cache,"Hash Table, Linked List, Design, Doubly-Linked List"
MEDIUM,Lowest Common Ancestor of a Binary Tree,63.0,0.6675499347216417,https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-tree,"Tree, Depth-First Search, Binary Tree"
MEDIUM,Process Tasks Using Servers,62.0,0.4114853370058328,https://leetcode.com/problems/process-tasks-using-servers,"Array, Heap (Priority Queue)"
MEDIUM,Merge Intervals,61.0,0.4939526793320064,https://leetcode.com/problems/merge-intervals,"Array, Sorting"
MEDIUM,Longest Palindromic Subsequence,59.2,0.6409934421654807,https://leetcode.com/problems/longest-palindromic-subsequence,"String, Dynamic Programming"
MEDIUM,Repeated DNA Sequences,57.6,0.5132022978148232,https://leetcode.com/problems/repeated-dna-sequences,"Hash Table, String, Bit Manipulation, Sliding Window, Rolling Hash, Hash Function"
MEDIUM,House Robber,57.6,0.5230498335398295,https://leetcode.com/problems/house-robber,"Array, Dynamic Programming"
MEDIUM,Evaluate Reverse Polish Notation,57.6,0.5495024017596329,https://leetcode.com/problems/evaluate-reverse-polish-notation,"Array, Math, Stack"
MEDIUM,Flatten Nested List Iterator,56.7,0.6522839525510098,https://leetcode.com/problems/flatten-nested-list-iterator,"Stack, Tree, Depth-First Search, Design, Queue, Iterator"
MEDIUM,Binary Tree Level Order Traversal,56.3,0.7059658947038693,https://leetcode.com/problems/binary-tree-level-order-traversal,"Tree, Breadth-First Search, Binary Tree"
MEDIUM,Can I Win,56.3,0.3037797068528723,https://leetcode.com/problems/can-i-win,"Math, Dynamic Programming, Bit Manipulation, Memoization, Game Theory, Bitmask"
MEDIUM,Find K Pairs with Smallest Sums,56.2,0.4069636992721836,https://leetcode.com/problems/find-k-pairs-with-smallest-sums,"Array, Heap (Priority Queue)"
MEDIUM,Permutations II,54.9,0.615917727605333,https://leetcode.com/problems/permutations-ii,"Array, Backtracking, Sorting"
MEDIUM,Shortest Word Distance III,54.9,0.5910015691072046,https://leetcode.com/problems/shortest-word-distance-iii,"Array, String"
MEDIUM,Permutations,54.9,0.8066011364163758,https://leetcode.com/problems/permutations,"Array, Backtracking"
MEDIUM,Valid Triangle Number,54.1,0.5234449388412803,https://leetcode.com/problems/valid-triangle-number,"Array, Two Pointers, Binary Search, Greedy, Sorting"
MEDIUM,Palindromic Substrings,53.4,0.7167859571435372,https://leetcode.com/problems/palindromic-substrings,"Two Pointers, String, Dynamic Programming"
MEDIUM,Sparse Matrix Multiplication,53.4,0.6892226639833767,https://leetcode.com/problems/sparse-matrix-multiplication,"Array, Hash Table, Matrix"
MEDIUM,Binary Tree Zigzag Level Order Traversal,53.4,0.6168283891746636,https://leetcode.com/problems/binary-tree-zigzag-level-order-traversal,"Tree, Breadth-First Search, Binary Tree"
MEDIUM,Max Area of Island,53.2,0.7316416136206765,https://leetcode.com/problems/max-area-of-island,"Array, Depth-First Search, Breadth-First Search, Union Find, Matrix"
MEDIUM,Product of Array Except Self,51.8,0.6777995199303269,https://leetcode.com/problems/product-of-array-except-self,"Array, Prefix Sum"
MEDIUM,Graph Valid Tree,51.0,0.4933560205084969,https://leetcode.com/problems/graph-valid-tree,"Depth-First Search, Breadth-First Search, Union Find, Graph"
MEDIUM,Design Bounded Blocking Queue,51.0,0.7299444681759931,https://leetcode.com/problems/design-bounded-blocking-queue,Concurrency
MEDIUM,Random Pick with Weight,51.0,0.4827836751158982,https://leetcode.com/problems/random-pick-with-weight,"Array, Math, Binary Search, Prefix Sum, Randomized"
MEDIUM,Sum of Square Numbers,50.0,0.3650554406304044,https://leetcode.com/problems/sum-of-square-numbers,"Math, Two Pointers, Binary Search"
MEDIUM,Binary Search Tree Iterator,50.0,0.7486926503064439,https://leetcode.com/problems/binary-search-tree-iterator,"Stack, Tree, Design, Binary Search Tree, Binary Tree, Iterator"
MEDIUM,Insert Interval,50.0,0.4347364546603863,https://leetcode.com/problems/insert-interval,Array
MEDIUM,Find Largest Value in Each Tree Row,50.0,0.6627273661494193,https://leetcode.com/problems/find-largest-value-in-each-tree-row,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
MEDIUM,Maximize Total Tastiness of Purchased Fruits,50.0,0.6449090909090909,https://leetcode.com/problems/maximize-total-tastiness-of-purchased-fruits,"Array, Dynamic Programming"
MEDIUM,Create Binary Tree From Descriptions,50.0,0.8164001540301169,https://leetcode.com/problems/create-binary-tree-from-descriptions,"Array, Hash Table, Tree, Binary Tree"
MEDIUM,Find K Closest Elements,50.0,0.486686656754684,https://leetcode.com/problems/find-k-closest-elements,"Array, Two Pointers, Binary Search, Sliding Window, Sorting, Heap (Priority Queue)"
MEDIUM,Bulb Switcher,49.7,0.540826122720978,https://leetcode.com/problems/bulb-switcher,"Math, Brainteaser"
MEDIUM,Accounts Merge,49.7,0.5957992244722102,https://leetcode.com/problems/accounts-merge,"Array, Hash Table, String, Depth-First Search, Breadth-First Search, Union Find, Sorting"
MEDIUM,Edit Distance,49.0,0.5878976197609908,https://leetcode.com/problems/edit-distance,"String, Dynamic Programming"
MEDIUM,Rotate List,47.4,0.3994476663735721,https://leetcode.com/problems/rotate-list,"Linked List, Two Pointers"
MEDIUM,Min Stack,47.4,0.564450954127768,https://leetcode.com/problems/min-stack,"Stack, Design"
MEDIUM,Robot Bounded In Circle,47.4,0.5622965278408281,https://leetcode.com/problems/robot-bounded-in-circle,"Math, String, Simulation"
MEDIUM,Number of Connected Components in an Undirected Graph,45.3,0.6420086435906586,https://leetcode.com/problems/number-of-connected-components-in-an-undirected-graph,"Depth-First Search, Breadth-First Search, Union Find, Graph"
MEDIUM,Number of Divisible Triplet Sums,45.3,0.6780637725701113,https://leetcode.com/problems/number-of-divisible-triplet-sums,"Array, Hash Table"
MEDIUM,Longest Palindromic Substring,43.0,0.35846104860827,https://leetcode.com/problems/longest-palindromic-substring,"Two Pointers, String, Dynamic Programming"
